Longitude,Latitude,2014-11-08,2014-12-02,2014-12-26,2015-02-12,2015-03-08,2015-04-01,2015-04-25,2015-05-19,2015-06-12,2015-07-06,2015-07-30,2015-08-23,2015-09-16,2015-10-10,2015-11-03,2015-11-27,2015-12-09,2015-12-21,2016-01-14,2016-01-26,2016-02-07,2016-02-19,2016-03-02,2016-03-14,2016-03-26,2016-04-07,2016-04-19,2016-05-01,2016-05-13,2016-05-25,2016-06-06,2016-06-30,2016-07-24,2016-08-17,2016-09-10,2016-09-22,2016-10-04,2016-10-16,2016-10-28,2016-11-09,2016-11-21,2016-12-03,2016-12-15,2016-12-27,2017-01-08,2017-01-14,2017-01-20,2017-01-26,2017-02-01,2017-02-13,2017-02-25,2017-03-09,2017-03-21,2017-04-02,2017-04-14,2017-04-26,2017-05-08,2017-05-20,2017-06-01,2017-06-13,2017-06-25,2017-07-07,2017-07-19,2017-07-31,2017-08-12,2017-08-24,2017-09-05,2017-09-17,2017-09-29,2017-10-11,2017-10-23,2017-11-04,2017-11-16,2017-11-28,2017-12-10,2017-12-22,2018-01-03,2018-01-15,2018-01-27,2018-02-08,2018-02-20,2018-03-04,2018-03-16,2018-03-28,2018-04-09,2018-04-21,2018-05-03,2018-05-15,2018-05-27,2018-06-08,2018-06-20,2018-07-02,2018-07-14,2018-07-26,2018-08-07,2018-08-19,2018-08-31,2018-09-12,2018-09-24,2018-10-06,2018-10-18,2018-10-30,2018-11-11,2018-11-17,2018-11-23,2018-12-05,2018-12-17,2018-12-29,2019-01-10,2019-01-22
-119.6469,36.3113,0.0,-3.5667,0.43284,0.19167,-2.8657,-1.9814,-4.5711,-5.6827,-7.6379,-10.026,-10.539,-13.895,-15.692,-15.142,-16.48,-17.823,-18.283,-17.709,-18.056,-17.311,-18.758,-17.681,-19.384,-19.138,-17.118,-19.283,-21.946,-22.257,-21.53,-23.433,-21.801,-24.665,-26.944,-28.34,-29.496,-32.254,-33.572,-33.218,-34.483,-34.55,-34.569,-34.108,-33.909,-34.559,-34.791,-34.916,-35.506,-34.598,-35.051,-34.712,-35.452,-34.993,-31.698,-35.667,-34.933,-35.382,-35.55,-35.534,-35.805,-36.926,-36.645,-36.567,-36.274,-34.853,-39.655,-36.957,-39.28,-37.96,-39.922,-41.354,-41.512,-43.047,-41.59,-40.886,-41.229,-41.497,-41.38,-41.122,-40.461,-41.77,-41.692,-42.224,-42.303,-42.751,-43.145,-42.397,-44.241,-43.94,-45.191,-44.364,-45.286,-45.887,-46.123,,-46.776,-48.348,-50.595,-50.866,-50.349,-52.64,-52.335,-51.698,-52.566,-52.404,-53.355,-53.321,-51.845,-52.465,-52.766,-52.272
-119.6449,36.1952,0.0,-4.9651,-0.17821,-1.0304,-5.241,-4.9901,-9.0666,-9.7516,-13.415,-15.242,-16.534,-20.518,-22.569,-21.455,-22.869,-24.179,-25.203,-24.428,-26.158,-24.679,-25.871,-25.48,-27.737,-27.478,-26.182,-28.918,-31.12,-31.998,-32.108,-33.54,-31.225,-35.8,-38.003,-39.812,-41.642,-44.122,-45.512,-44.836,-46.96,-47.24,-47.063,-46.296,-47.427,-47.394,-47.999,-47.854,-48.25,-47.064,-47.842,-46.581,-47.417,-46.621,-43.22,-46.967,-46.229,-46.041,-45.832,-45.26,-46.04,-46.554,-45.589,-45.582,-45.296,-44.784,-49.319,-45.908,-47.091,-47.397,-48.885,-50.105,-50.681,-51.815,-49.062,-49.009,-50.276,-50.425,-50.45,-50.709,-49.823,-51.502,-52.029,-52.916,-53.045,-53.846,-54.071,-53.857,-56.447,-56.045,-57.754,-56.733,-58.007,-59.254,-60.576,,-61.492,-63.914,-65.869,-66.075,-64.805,-67.153,-67.654,-66.822,-67.455,-66.48,-68.5,-68.112,-66.76,-67.132,-67.681,-67.38
-119.6449,36.3953,0.0,-3.1929,0.50515,0.66588,-1.1165,0.42377,-1.1223,-1.1684,-1.0524,-2.6599,-2.1866,-3.7438,-4.6053,-3.6021,-4.258,-4.9987,-5.2663,-5.0759,-4.6898,-4.4491,-5.1108,-4.2777,-5.8247,-5.0513,-3.7802,-4.1727,-6.8838,-7.1035,-6.2614,-7.9383,-5.7279,-7.0638,-8.9333,-8.9864,-8.7288,-10.656,-11.858,-10.882,-11.845,-11.618,-11.666,-11.2,-11.229,-10.992,-11.121,-11.687,-12.304,-11.484,-11.488,-11.418,-12.025,-11.585,-7.9466,-12.169,-11.398,-11.981,-12.198,-11.941,-11.756,-12.731,-11.775,-12.221,-12.085,-10.062,-14.665,-11.939,-13.932,-12.384,-14.0,-14.795,-15.092,-16.111,-15.384,-14.566,-14.499,-14.74,-14.36,-14.678,-13.884,-14.822,-14.725,-14.711,-14.739,-14.537,-15.297,-14.544,-15.992,-15.067,-15.894,-14.571,-15.508,-15.819,-15.309,,-15.721,-16.548,-17.653,-17.057,-16.454,-17.701,-18.244,-17.108,-18.099,-17.788,-18.671,-18.518,-17.362,-17.611,-17.972,-17.503
-119.6429,35.8811,0.0,-5.5774,0.92077,1.2509,-0.7674,2.6848,0.64252,0.69694,-1.2925,0.82935,0.76223,0.41943,-2.054,0.30901,2.139,0.11397,0.029712,1.0572,-1.032,1.0468,1.1834,0.74568,-1.1286,1.128,2.3739,3.7503,0.21815,0.76706,1.7116,0.16459,3.9596,0.32711,0.65396,2.8714,0.93879,0.64052,1.2389,2.3339,-1.4625,-1.2586,-0.055743,1.2488,-0.41178,0.51383,0.70236,-0.65149,-0.090449,0.87158,0.2899,1.7389,-0.14248,0.00077304,-0.38842,-1.8784,-0.26843,-0.093937,0.22026,0.73126,-0.37721,-0.68142,1.1881,0.79757,0.52968,2.0641,-0.59335,2.9141,0.95903,0.61639,-0.35492,-1.2544,-1.8502,-2.9882,0.47787,-0.26589,-1.6387,-1.2261,-2.2644,-1.2996,-0.21726,-1.7566,-2.0979,-1.493,-0.92916,-1.2963,-2.1553,0.36539,-1.5847,0.61004,-1.1029,1.6062,-0.71829,-1.6618,-1.081,,1.6819,-0.31366,-2.1252,-2.2964,0.67141,-2.9452,-1.9146,-1.7548,-1.6572,-0.94393,-2.5741,-2.9487,-1.261,-0.82554,-1.9064,-1.4331
-119.6429,36.2793,0.0,-3.5418,0.43935,-0.47465,-3.8726,-3.9062,-7.0636,-8.7781,-11.504,-14.832,-15.881,-19.858,-21.999,-21.541,-22.267,-23.694,-24.296,-23.371,-24.127,-23.375,-24.729,-23.597,-25.824,-25.782,-24.393,-27.496,-29.711,-30.206,-30.135,-32.178,-30.758,-34.656,-37.544,-39.833,-40.675,-43.685,-44.676,-44.191,-45.927,-45.91,-46.01,-45.256,-45.51,-46.039,-45.984,-46.138,-46.797,-45.806,-46.609,-45.821,-46.818,-46.259,-43.34,-47.041,-46.42,-46.899,-46.981,-46.896,-47.724,-48.714,-48.557,-48.122,-48.044,-47.324,-52.044,-48.898,-50.8,-50.154,-51.978,-53.54,-54.002,-55.141,-53.469,-52.893,-53.421,-53.725,-53.668,-53.33,-52.593,-53.966,-54.163,-55.334,-55.525,-55.906,-56.172,-55.818,-57.833,-57.715,-59.685,-58.836,-59.594,-60.338,-60.914,,-62.441,-64.318,-66.925,-67.038,-66.591,-68.548,-68.388,-67.823,-68.676,-68.25,-69.572,-69.025,-67.726,-68.424,-68.705,-68.313
-119.6429,36.3633,0.0,-3.5633,0.35162,0.31452,-2.0699,-0.90034,-3.1357,-3.4731,-4.5069,-6.4669,-6.2167,-8.9287,-10.721,-9.9581,-11.067,-12.052,-12.374,-12.118,-12.079,-11.629,-12.608,-11.679,-13.37,-12.843,-11.016,-12.207,-14.623,-15.025,-14.366,-16.162,-13.996,-16.367,-18.147,-18.666,-19.318,-21.824,-23.22,-22.947,-24.035,-23.618,-23.782,-23.228,-23.335,-23.359,-23.574,-23.885,-24.583,-23.804,-23.87,-23.875,-24.47,-24.214,-20.916,-25.036,-24.091,-24.479,-24.975,-25.011,-25.046,-26.047,-25.376,-25.604,-25.528,-23.69,-28.309,-25.509,-27.815,-26.349,-28.057,-29.256,-29.545,-30.904,-29.869,-28.986,-29.085,-29.485,-29.329,-29.178,-28.683,-29.901,-29.679,-29.933,-29.821,-29.88,-30.55,-29.457,-31.625,-30.88,-31.786,-30.504,-31.651,-32.129,-31.632,,-32.316,-33.608,-35.112,-35.034,-34.571,-36.34,-36.544,-35.639,-36.676,-36.389,-37.461,-37.275,-35.715,-36.325,-36.53,-36.218
-119.6429,36.5633,0.0,-0.60254,0.21682,0.64596,-0.026842,0.64627,-0.28538,0.78138,0.51097,0.5357,0.81931,1.193,0.45918,0.90713,0.35519,0.665,0.55189,0.18997,0.68063,0.64881,0.54099,0.9959,0.52315,0.047612,0.69614,1.5524,0.38875,0.56079,1.1604,0.77496,2.3455,1.1463,1.392,0.84732,1.0196,0.81954,0.79047,0.94528,1.1293,0.64376,0.74534,0.51077,1.0451,1.0755,0.98327,0.71059,0.65041,0.91102,1.0649,0.80093,0.65888,0.69866,0.85221,0.81044,1.2727,0.96765,1.1816,1.2106,1.7792,1.076,2.2766,1.5063,1.4057,2.1472,0.82685,1.4579,2.4128,1.6781,1.1411,0.35672,0.91664,0.83424,0.18816,0.72377,1.0928,0.84574,0.9316,0.72424,1.6475,0.90543,1.0934,1.1081,0.35582,0.9107,0.52485,0.90082,0.8488,0.63463,1.492,1.8595,0.96523,2.2302,1.5158,,1.4782,1.6176,1.2346,1.1408,1.836,1.8314,0.93919,1.396,1.1733,0.99506,0.66468,0.68098,1.2208,0.99951,0.83203,1.0446
-119.6409,36.2472,0.0,-3.8515,0.48749,-0.87344,-4.5914,-4.7293,-7.7222,-9.8126,-12.731,-16.9,-18.398,-22.092,-24.062,-23.366,-24.054,-25.487,-26.169,-25.261,-26.073,-25.324,-26.425,-25.79,-28.488,-28.567,-27.364,-30.514,-32.701,-32.841,-33.433,-35.138,-34.533,-38.651,-41.498,-44.292,-45.134,-47.621,-48.646,-48.525,-49.736,-49.885,-49.916,-49.159,-49.78,-49.994,-50.245,-50.35,-50.94,-50.017,-50.817,-49.964,-51.047,-50.283,-47.718,-51.499,-50.72,-51.157,-51.259,-51.44,-52.218,-53.051,-52.958,-52.356,-52.724,-51.807,-56.664,-53.361,-55.09,-54.545,-56.257,-57.673,-58.275,-59.461,-57.298,-56.884,-57.603,-58.182,-58.242,-57.672,-56.722,-58.245,-59.18,-60.557,-60.95,-60.81,-61.115,-61.373,-63.445,-63.45,-66.063,-64.926,-65.789,-67.232,-68.649,,-70.294,-71.96,-74.276,-74.088,-73.302,-74.605,-75.305,-74.505,-75.15,-74.685,-76.436,-75.764,-74.606,-74.958,-75.375,-75.034
-119.6389,36.2152,0.0,-4.652,0.30586,-0.85388,-4.6287,-5.3936,-8.9092,-10.116,-13.755,-16.392,-17.622,-21.554,-23.415,-22.489,-23.679,-24.772,-25.6,-24.751,-26.232,-24.909,-25.983,-25.55,-28.088,-27.677,-26.216,-28.958,-31.57,-32.084,-32.648,-34.451,-32.277,-36.999,-39.117,-41.627,-42.965,-45.244,-46.503,-45.899,-48.034,-48.214,-48.115,-47.215,-48.29,-48.181,-48.39,-48.442,-48.894,-47.788,-48.532,-47.463,-48.296,-47.553,-44.394,-47.93,-47.2,-47.13,-46.801,-46.541,-47.298,-47.908,-47.048,-46.758,-46.868,-46.656,-51.116,-47.639,-49.053,-48.888,-50.646,-51.887,-52.561,-53.602,-51.126,-50.932,-52.31,-52.399,-52.309,-52.172,-51.254,-52.733,-53.346,-54.544,-54.592,-55.372,-55.272,-55.265,-57.9,-57.392,-59.203,-58.055,-59.331,-61.023,-62.581,,-64.293,-66.246,-68.317,-68.347,-67.026,-69.212,-69.592,-68.98,-69.53,-68.58,-70.547,-70.035,-68.548,-69.032,-69.547,-68.936
-119.6389,36.3313,0.0,-3.4869,0.56679,0.63877,-2.1072,-0.93517,-3.4777,-4.02,-5.6292,-7.3852,-7.3091,-10.221,-11.891,-11.061,-12.402,-13.444,-13.692,-13.291,-13.438,-12.745,-13.944,-12.931,-14.469,-14.11,-12.122,-13.499,-16.337,-16.594,-15.973,-17.711,-15.82,-18.426,-20.307,-21.255,-22.178,-24.81,-26.16,-25.379,-27.134,-26.742,-26.907,-26.381,-25.802,-26.603,-26.77,-26.784,-27.46,-26.619,-26.842,-26.673,-27.292,-26.983,-23.491,-27.709,-26.848,-27.129,-27.597,-27.714,-27.668,-28.781,-28.436,-28.54,-28.333,-26.671,-31.22,-28.903,-30.766,-29.566,-31.371,-32.639,-32.789,-34.203,-33.028,-32.062,-32.379,-32.613,-32.573,-32.294,-31.745,-32.768,-32.622,-32.946,-32.985,-33.161,-33.713,-32.787,-34.779,-34.469,-35.446,-34.379,-35.406,-35.87,-35.855,,-36.63,-37.894,-39.678,-40.27,-39.388,-41.399,-41.381,-40.64,-41.574,-41.321,-42.465,-42.103,-40.644,-41.197,-41.396,-41.006
-119.6369,35.8992,0.0,-5.4449,1.1,2.2003,-0.32762,3.3377,1.1827,1.1017,-0.43819,1.5153,1.5194,1.152,-0.72759,1.7783,3.7536,1.8861,1.8551,2.8995,0.84534,2.8451,3.2261,2.9511,0.84509,2.5467,3.9608,5.316,1.7139,2.1068,3.1016,1.4084,5.4382,2.5999,2.4723,4.5604,2.0129,1.5741,2.0951,2.704,-0.1628,-0.00085054,1.1598,2.4865,0.78445,1.9256,2.2571,0.87268,1.4806,2.3767,1.8491,2.9825,1.204,1.3506,0.99502,-0.36118,1.1428,1.4394,1.5789,2.1234,1.3059,1.0193,2.7995,2.4696,2.3861,3.9997,1.5994,5.0911,3.1504,3.5476,2.4314,1.6733,1.1339,-0.16937,3.2135,2.4899,1.1211,1.6494,0.75454,1.7872,2.688,1.4316,1.5659,2.321,3.3197,2.8326,1.9396,4.4044,2.4277,4.7828,3.0724,5.5526,3.2739,3.0621,3.2233,,5.9112,4.1106,2.4016,2.3186,5.349,1.8258,2.7369,3.1089,3.0176,3.8327,2.3543,2.0513,3.7466,4.0504,2.9306,3.5983
-119.6369,36.0992,0.0,-5.1243,-0.6157,-2.2912,-5.3445,-3.3471,-6.8296,-7.3463,-10.737,-11.255,-12.007,-15.526,-17.095,-15.955,-16.781,-19.416,-20.123,-19.85,-22.19,-20.748,-21.544,-21.486,-23.648,-22.925,-21.27,-21.272,-24.737,-25.3,-24.751,-25.626,-23.351,-26.82,-28.842,-27.868,-30.481,-32.735,-33.821,-33.075,-35.87,-35.993,-35.583,-35.339,-38.02,-36.732,-36.936,-37.448,-37.619,-36.662,-37.016,-35.727,-36.161,-35.707,-33.1,-35.949,-34.709,-34.242,-33.951,-32.895,-33.341,-33.879,-31.966,-32.571,-32.113,-31.139,-34.294,-30.618,-31.812,-32.367,-33.757,-34.396,-35.066,-36.234,-33.262,-33.57,-34.474,-33.991,-34.754,-34.931,-34.946,-37.084,-37.551,-38.116,-38.193,-39.365,-39.495,-39.188,-41.603,-40.556,-42.066,-40.893,-42.587,-43.3,-43.954,,-43.32,-45.763,-47.846,-48.002,-46.68,-49.404,-49.405,-49.236,-49.714,-49.148,-51.233,-50.591,-49.63,-50.062,-50.978,-50.827
-119.6369,36.2993,0.0,-3.4244,0.23162,-0.29826,-3.4038,-2.8717,-5.4557,-6.7064,-8.9178,-11.632,-12.257,-15.891,-17.668,-17.269,-18.494,-19.968,-20.571,-19.768,-20.124,-19.552,-20.915,-19.832,-21.67,-21.532,-19.561,-22.169,-24.382,-24.867,-24.203,-26.164,-24.812,-27.842,-30.385,-32.183,-33.15,-36.041,-37.248,-36.717,-38.21,-38.204,-38.509,-37.721,-37.55,-38.178,-38.401,-38.568,-39.139,-38.246,-38.841,-38.439,-39.084,-38.593,-35.719,-39.281,-38.602,-39.002,-39.105,-39.28,-39.65,-40.907,-40.699,-40.613,-40.385,-39.145,-43.923,-41.278,-43.228,-42.096,-44.175,-45.306,-45.695,-47.134,-45.584,-44.935,-45.378,-45.686,-45.487,-45.24,-44.608,-45.824,-46.019,-46.676,-46.714,-47.058,-47.53,-46.859,-48.881,-48.587,-49.993,-49.234,-50.16,-50.919,-51.39,,-52.454,-53.963,-56.21,-56.538,-56.006,-58.322,-57.996,-57.368,-58.209,-58.022,-59.089,-58.89,-57.401,-58.052,-58.265,-57.772
-119.6349,36.1832,0.0,-5.4956,-0.6235,-1.2338,-6.2635,-8.5222,-11.522,-11.96,-15.714,-17.677,-19.011,-22.823,-24.847,-23.583,-24.618,-26.54,-27.545,-26.735,-28.771,-27.2,-28.347,-28.053,-31.025,-30.605,-29.411,-32.231,-34.183,-34.726,-35.366,-37.06,-34.536,-39.232,-41.418,-42.785,-44.357,-47.137,-48.483,-47.048,-49.362,-49.843,-49.238,-48.497,-49.718,-49.745,-50.514,-50.344,-50.709,-49.555,-49.982,-48.94,-49.729,-49.001,-45.516,-49.342,-48.737,-48.368,-48.228,-48.05,-48.812,-49.398,-48.315,-48.379,-48.094,-47.463,-52.23,-48.387,-49.794,-50.085,-51.271,-52.789,-53.458,-54.524,-51.77,-52.542,-53.502,-53.811,-53.642,-53.871,-53.069,-54.784,-55.43,-56.194,-56.758,-57.319,-57.356,-57.189,-59.901,-59.016,-60.679,-59.894,-61.029,-62.443,-63.772,,-65.122,-67.566,-69.237,-69.623,-68.1,-71.249,-71.681,-70.768,-71.739,-70.769,-72.773,-72.377,-71.215,-71.582,-72.343,-72.163
-119.6349,36.3833,0.0,-3.3926,0.38959,0.30165,-1.66,-0.16283,-2.2912,-2.3906,-2.5508,-4.0191,-3.3994,-5.1907,-6.4462,-5.4654,-6.3176,-7.1258,-7.3913,-7.3029,-7.1091,-6.9006,-7.6193,-6.9331,-8.577,-7.8669,-6.583,-7.1416,-9.316,-9.6937,-8.8916,-10.555,-8.2578,-9.7274,-11.476,-11.915,-11.749,-13.898,-15.128,-14.755,-15.533,-15.199,-15.439,-14.852,-14.982,-14.825,-15.063,-15.516,-16.169,-15.464,-15.404,-15.418,-16.08,-15.707,-12.158,-16.375,-15.574,-15.862,-16.212,-16.118,-15.924,-16.893,-15.912,-16.308,-16.164,-14.102,-18.594,-15.892,-18.108,-16.607,-18.114,-19.139,-19.346,-20.497,-19.574,-18.863,-18.875,-19.159,-18.911,-19.188,-18.536,-19.576,-19.651,-19.517,-19.586,-19.351,-19.93,-19.129,-20.81,-19.88,-20.611,-19.346,-20.281,-20.686,-20.084,,-20.775,-21.553,-22.734,-22.587,-21.978,-23.414,-23.694,-22.775,-23.648,-23.383,-24.386,-24.196,-22.935,-23.353,-23.683,-23.288
-119.6349,36.4673,0.0,-3.1845,0.29234,0.80605,-0.65455,0.2573,-1.0215,-0.27702,0.22897,-0.6099,-0.032462,-1.0274,-1.5187,-0.80052,-1.1867,-2.05,-2.3938,-2.4646,-1.845,-1.7968,-2.1063,-1.7206,-2.6521,-2.528,-1.4997,-0.040764,-3.1097,-2.915,-1.3248,-2.5737,-1.0669,-1.9958,-2.6079,-3.1243,-2.889,-3.3431,-4.2543,-3.586,-3.4864,-4.1234,-3.8849,-3.947,-3.3037,-3.2564,-3.6372,-4.1239,-4.0561,-3.7877,-3.8856,-3.8828,-4.0826,-3.57,-1.9242,-4.1321,-3.4916,-4.0333,-3.8624,-3.7406,-3.5299,-4.3346,-3.0578,-4.274,-3.8324,-2.0539,-5.3506,-3.8595,-3.6579,-3.4943,-4.404,-5.4177,-5.1875,-5.8939,-5.6827,-4.8883,-4.9621,-5.2379,-4.9378,-4.9958,-4.5204,-5.2543,-5.3499,-5.112,-5.3751,-5.0378,-5.5856,-4.77,-5.7974,-4.7843,-5.262,-4.2833,-5.6806,-4.6115,-5.1884,,-5.1386,-5.6199,-5.8206,-6.1191,-5.1874,-5.9285,-6.6151,-5.813,-6.286,-6.3429,-6.9709,-6.4658,-5.6295,-6.0091,-6.2456,-6.0675
-119.6329,36.3513,0.0,-3.2579,0.60626,1.0515,-1.4281,-0.2429,-2.5875,-2.7902,-4.1863,-5.6421,-5.3595,-7.9816,-9.67,-8.697,-9.8136,-10.614,-10.767,-10.325,-10.557,-9.8365,-10.88,-9.9599,-11.569,-10.867,-9.215,-10.771,-12.709,-12.933,-12.312,-14.045,-12.106,-14.206,-15.938,-16.651,-17.397,-19.822,-21.069,-20.656,-22.082,-21.276,-21.478,-20.77,-20.173,-21.003,-20.952,-21.066,-21.747,-20.968,-21.037,-20.941,-21.488,-21.197,-17.882,-21.998,-21.121,-21.316,-21.644,-21.98,-21.735,-22.834,-22.312,-22.457,-22.502,-20.521,-24.9,-22.563,-24.588,-23.144,-24.72,-25.949,-26.155,-27.32,-26.348,-25.293,-25.414,-25.776,-25.685,-25.377,-24.993,-25.935,-25.73,-26.077,-25.997,-26.143,-26.687,-25.668,-27.656,-27.226,-28.067,-27.042,-28.063,-28.399,-28.178,,-29.02,-30.067,-31.522,-32.111,-31.159,-33.023,-33.054,-32.24,-33.071,-32.804,-33.933,-33.384,-32.007,-32.632,-32.799,-32.479
-119.6309,36.1192,0.0,-5.1681,-0.57042,-1.9014,-5.1915,-3.9679,-7.4931,-7.8865,-11.457,-12.72,-14.445,-17.945,-19.52,-18.491,-19.669,-22.202,-23.363,-23.307,-25.325,-23.622,-24.517,-24.14,-26.573,-25.643,-24.331,-24.515,-27.97,-29.152,-28.101,-29.13,-27.293,-31.596,-33.78,-33.094,-35.816,-38.187,-39.193,-38.395,-41.581,-41.235,-40.957,-41.024,-43.197,-42.199,-42.635,-43.176,-43.476,-42.324,-42.659,-41.326,-41.706,-41.062,-38.039,-41.224,-40.055,-39.555,-39.428,-38.17,-38.732,-39.178,-37.595,-37.92,-37.288,-36.34,-39.805,-36.09,-37.5,-37.889,-39.079,-39.738,-40.219,-41.054,-38.133,-38.689,-39.581,-39.289,-39.744,-40.102,-39.808,-41.464,-41.706,-42.383,-42.642,-43.597,-43.67,-43.732,-45.956,-44.963,-46.456,-45.987,-47.869,-48.502,-49.859,,-49.617,-52.379,-54.159,-54.24,-53.041,-55.712,-55.655,-55.322,-55.797,-55.309,-56.99,-56.573,-55.411,-55.986,-56.899,-56.632
-119.6309,36.3193,0.0,-3.7266,0.32996,0.30733,-2.4875,-1.5215,-4.0569,-4.8067,-6.6671,-8.5966,-8.7697,-12.019,-13.843,-13.181,-14.53,-15.685,-16.078,-15.499,-15.744,-15.109,-16.379,-15.302,-16.928,-16.575,-14.682,-16.433,-18.804,-19.152,-18.436,-20.282,-18.53,-21.234,-23.392,-24.711,-25.74,-28.542,-29.784,-29.244,-30.716,-30.529,-30.833,-30.165,-29.806,-30.521,-30.667,-30.832,-31.445,-30.569,-30.994,-30.703,-31.371,-30.997,-27.687,-31.692,-30.911,-31.272,-31.486,-31.661,-31.675,-32.761,-32.5,-32.596,-32.449,-30.862,-35.507,-33.134,-35.099,-33.864,-35.9,-37.09,-37.239,-38.765,-37.431,-36.639,-37.006,-37.164,-37.167,-36.863,-36.351,-37.382,-37.3,-37.709,-37.732,-37.971,-38.474,-37.689,-39.526,-39.18,-40.321,-39.332,-40.421,-40.931,-41.264,,-42.323,-43.528,-45.362,-45.876,-45.019,-47.322,-47.098,-46.449,-47.261,-47.052,-48.008,-47.947,-46.299,-47.036,-47.246,-46.86
-119.6289,35.8031,0.0,-5.7726,0.27095,-0.1699,-2.0594,1.3795,-0.94666,-0.47625,-3.0499,-0.77202,-0.82414,-1.6563,-4.7877,-2.6581,-0.78172,-2.8723,-3.0174,-2.2353,-4.8644,-2.8323,-2.7029,-3.752,-5.0567,-3.1382,-1.4306,-0.050777,-3.7123,-2.7585,-1.9514,-3.4532,0.0021858,-3.6472,-2.9516,-1.2221,-4.4226,-4.0677,-3.1047,-3.337,-5.8812,-6.004,-5.014,-3.4409,-5.242,-4.6445,-4.7241,-6.2258,-5.6065,-4.8803,-5.6885,-4.1729,-6.1142,-5.4369,-4.0717,-7.2044,-5.5774,-4.8107,-4.6824,-4.3103,-5.1212,-5.7431,-4.1021,-4.6674,-5.4021,-3.1198,-5.9901,-2.9001,-4.1634,-5.2209,-6.6056,-7.827,-8.6169,-9.7628,-6.3311,-7.0993,-8.6772,-8.1907,-9.3854,-8.6975,-7.7533,-9.3003,-8.8475,-8.5393,-7.3657,-8.2533,-9.4751,-6.2151,-8.4188,-6.2898,-8.2064,-5.3851,-7.7015,-8.3598,-8.6416,,-5.7659,-8.4622,-10.005,-10.33,-8.0944,-12.212,-10.478,-10.514,-10.45,-10.094,-10.729,-12.022,-10.242,-10.065,-11.242,-10.885
-119.6289,36.0872,0.0,-5.3227,0.44673,-1.0987,-4.4362,-2.7809,-6.5731,-7.2592,-9.4743,-9.7419,-10.795,-13.251,-14.592,-13.565,-14.941,-17.583,-18.306,-17.864,-20.167,-18.623,-19.602,-19.658,-21.885,-21.147,-19.417,-19.3,-23.552,-24.169,-23.328,-24.634,-22.538,-25.536,-26.398,-25.402,-28.294,-30.79,-31.634,-30.778,-33.732,-33.746,-33.382,-33.074,-36.056,-34.443,-34.531,-34.923,-34.811,-33.714,-34.121,-32.798,-33.391,-33.108,-30.977,-33.59,-32.344,-32.129,-31.721,-30.752,-31.422,-31.964,-30.258,-29.699,-29.348,-28.848,-31.66,-27.953,-29.228,-29.603,-30.954,-31.499,-32.304,-33.486,-30.364,-30.781,-31.939,-30.61,-31.543,-31.702,-31.809,-34.262,-34.773,-35.502,-35.52,-36.781,-37.176,-36.497,-39.185,-38.246,-39.818,-38.526,-40.262,-41.217,-41.868,,-41.19,-43.606,-45.604,-45.874,-44.572,-47.188,-47.223,-47.25,-47.587,-46.968,-49.16,-48.392,-47.54,-48.081,-48.846,-46.7
-119.6289,36.2032,0.0,-4.8648,-0.098898,-1.5152,-5.5258,-6.6848,-10.24,-10.77,-15.713,-18.185,-19.788,-23.862,-25.784,-24.513,-25.886,-27.074,-28.022,-27.145,-28.923,-27.48,-28.664,-28.294,-31.195,-31.601,-29.583,-32.319,-34.687,-35.213,-36.052,-37.833,-35.4,-39.881,-42.958,-45.678,-46.84,-49.297,-50.573,-50.063,-52.198,-52.241,-52.189,-51.232,-52.448,-52.438,-52.918,-52.918,-53.275,-52.116,-52.805,-51.781,-52.563,-51.894,-48.411,-52.282,-51.613,-51.501,-51.308,-51.186,-52.132,-52.805,-52.237,-52.169,-52.067,-51.952,-56.446,-52.785,-54.055,-54.163,-55.741,-56.827,-57.912,-58.495,-56.111,-56.106,-57.658,-57.744,-57.401,-57.306,-56.479,-58.175,-59.086,-60.354,-60.492,-61.313,-61.3,-61.171,-64.151,-63.517,-65.367,-64.342,-65.698,-67.123,-68.98,,-71.058,-72.933,-74.568,-74.51,-73.078,-75.438,-75.52,-74.702,-75.275,-74.488,-76.362,-75.953,-74.5,-75.038,-75.468,-75.299
-119.6289,36.4033,0.0,-3.1665,0.3432,0.18914,-1.1283,0.075404,-1.3918,-1.2343,-1.1054,-2.4287,-1.7196,-3.2419,-4.5228,-3.4602,-3.9423,-4.5641,-4.758,-4.7016,-4.3377,-4.1688,-4.5258,-4.0994,-5.2583,-4.58,-3.634,-3.9459,-5.9888,-6.4252,-5.4175,-6.8864,-4.786,-5.5304,-7.4043,-7.7093,-7.2986,-9.1437,-10.145,-9.2345,-10.071,-9.9303,-9.9242,-9.4619,-9.4125,-9.1158,-9.1223,-9.7738,-10.288,-9.7179,-9.6642,-9.5423,-9.9813,-9.6751,-5.9649,-10.3,-9.4295,-9.9673,-10.266,-10.395,-10.157,-11.018,-10.08,-10.954,-10.691,-8.6996,-13.346,-10.923,-12.663,-11.282,-12.81,-13.465,-13.466,-14.527,-13.613,-13.036,-12.987,-13.084,-12.642,-12.903,-12.311,-12.984,-12.977,-12.766,-12.345,-12.475,-12.871,-12.464,-13.918,-12.83,-13.495,-12.399,-13.701,-13.648,-13.441,,-13.306,-13.786,-14.768,-14.439,-13.755,-14.962,-15.479,-14.356,-15.101,-14.779,-15.606,-15.396,-14.4,-14.628,-14.881,-14.452
